student_id,age,gender,school_type,parent_education,study_hours,attendance_percentage,internet_access,travel_time,extra_activities,study_method,math_score,science_score,english_score,overall_score,final_grade
052130561837,17,male,public,no formal,5.4,66.9,yes,15-30 min,yes,mixed,65.9,42.6,62.8,64.9,d
052130561838,19,male,public,post graduate,0.8,85.8,yes,15-30 min,yes,online videos,45.4,26.4,25.7,39.3,f
052130561839,19,male,public,no formal,5.8,82.4,yes,30-60 min,yes,textbook,71.4,92.1,66.5,75.3,c
052130561840,17,male,public,phd,0.8,95.3,yes,15-30 min,yes,coaching,21.8,31.3,37.2,36.5,f
052130561841,17,male,public,graduate,2.5,77.2,yes,30-60 min,yes,coaching,64.9,46.1,25.3,45.7,e
052130561842,19,other,private,phd,1.9,99.4,yes,30-60 min,yes,notes,59.8,41.3,51.1,51.9,e
052130561843,18,other,private,diploma,1.5,95.3,yes,30-60 min,yes,textbook,62.3,43.4,50.6,50.2,e
052130561844,15,male,public,post graduate,1,66.6,yes,30-60 min,no,textbook,54.8,47.2,30.9,34.4,f
052130561845,17,female,private,phd,6.5,87.9,yes,15-30 min,yes,mixed,82.4,80.4,87.7,88.8,b
052130561846,18,male,public,diploma,3.1,96,yes,30-60 min,yes,coaching,71.5,52.1,52.5,53.6,e
052130561847,14,other,public,no formal,2.7,92.9,yes,30-60 min,yes,group study,62.7,59.5,56.9,55.2,d
052130561848,19,female,public,post graduate,5.5,68.8,yes,15-30 min,no,notes,49.4,60.5,69.3,66.5,d
052130561849,15,other,private,high school,7.6,92.8,yes,>60 min,yes,textbook,95.5,80.9,100,89.6,b
052130561850,17,other,private,post graduate,5.6,73.7,yes,30-60 min,no,textbook,54.4,73,58.7,68.8,d
052130561851,16,female,private,no formal,6,64.1,yes,<15 min,yes,notes,61.1,60.5,88.3,80,c
052130561852,18,female,private,phd,2.9,78.1,no,30-60 min,no,coaching,55.5,43.7,52.2,48.4,e
052130561853,14,other,public,diploma,6.8,51.6,yes,<15 min,no,notes,56.6,73.2,57.6,66.4,d
052130561854,18,other,private,diploma,7.7,56.6,yes,30-60 min,no,textbook,79.1,89.3,98,81.5,c
052130561855,19,male,public,graduate,5.9,99.7,no,15-30 min,no,online videos,66.8,82,70.4,78.7,c
052130561856,15,female,private,diploma,4.6,56,yes,<15 min,no,online videos,50.9,55.2,54.4,64.1,d
052130561857,14,male,public,graduate,6.4,98.5,yes,<15 min,no,online videos,100,90.7,100,98.9,a
052130561858,15,female,public,high school,6.1,73.2,yes,<15 min,no,textbook,64.2,71.4,72.3,69.1,d
052130561859,18,male,private,no formal,7.5,93.9,no,>60 min,no,mixed,81.8,80.2,100,91.4,b
052130561860,16,male,private,post graduate,3.6,74.4,yes,30-60 min,yes,textbook,75.9,46.6,64.2,67.9,d
052130561861,19,other,public,no formal,2.5,62.4,no,30-60 min,yes,mixed,44.8,37.9,41.1,35.5,f
052130561862,16,other,private,diploma,3.5,61.8,yes,30-60 min,yes,mixed,56,65.8,44.2,47.4,e
052130561863,18,male,private,post graduate,6.4,54.9,no,30-60 min,no,notes,67.9,73.7,80.2,71.2,c
052130561864,18,female,private,post graduate,2.9,69,yes,<15 min,yes,coaching,43,45.4,39,44.7,e
052130561865,18,other,public,phd,0.5,93.3,no,15-30 min,yes,notes,36.2,48.5,63,40.5,e
052130561866,16,other,public,no formal,3,67.2,yes,>60 min,yes,coaching,33.9,33,37.1,44.6,e
052130561867,17,other,private,no formal,8,70.5,yes,30-60 min,yes,coaching,90.1,99.4,100,99,a
052130561868,16,male,public,post graduate,7.8,72.6,no,15-30 min,yes,group study,98.9,100,96.1,91.1,b
052130561869,19,male,private,diploma,1.9,92.2,yes,<15 min,no,coaching,63.6,60,53.3,59.4,d
052130561870,19,female,public,no formal,0.7,62.2,yes,<15 min,yes,online videos,29.3,34.3,32,32.9,f
052130561871,18,female,public,post graduate,3.5,58.8,yes,15-30 min,no,coaching,47.7,38.8,48.2,54.3,e
052130561872,15,male,public,high school,6.6,76.3,yes,<15 min,no,group study,62.7,67.2,94.6,74.6,c
052130561873,15,other,private,diploma,1.8,74.6,yes,<15 min,no,group study,53.6,56,60.5,53.7,e
052130561874,15,other,private,graduate,3.9,84.2,yes,30-60 min,no,notes,86.8,74.2,70.3,70.2,c
052130561875,14,other,private,no formal,7.5,78.1,yes,<15 min,no,group study,66.1,85,86.3,88.8,b
052130561876,16,male,public,post graduate,4.3,78.3,yes,<15 min,no,coaching,56.5,65.4,67.5,74.6,c
052130561877,19,female,private,phd,1.5,78.7,yes,30-60 min,yes,textbook,15.2,34.9,27.4,35.4,f
052130561878,19,male,private,no formal,5.3,70.1,yes,15-30 min,yes,mixed,70.5,65.2,89.4,71.4,c
052130561879,18,other,public,phd,1,86,no,>60 min,no,group study,39,51.9,44.3,34.1,f
052130561880,15,other,public,phd,1.4,55.1,yes,30-60 min,no,group study,18.7,23,22.3,30.2,f
052130561881,14,other,public,graduate,0.9,65.1,yes,<15 min,yes,notes,12.3,22,27,26.4,f
052130561882,18,other,public,diploma,7.3,98.5,yes,15-30 min,no,mixed,89.9,86.3,100,100,a
052130561883,16,male,private,graduate,0.7,51.4,yes,>60 min,no,coaching,47.1,21.2,43.5,33.1,f
052130561884,19,female,public,no formal,0.9,71.3,yes,>60 min,no,coaching,16,29.4,18,28.5,f
052130561885,17,male,public,no formal,7.1,79.1,yes,<15 min,yes,notes,88.6,89.7,96.7,85.7,b
052130561886,16,other,public,high school,1.1,93.3,yes,>60 min,no,online videos,23.4,45.9,51.1,38.5,f
052130561887,15,male,private,graduate,7.2,65.7,yes,30-60 min,yes,mixed,88.7,100,82.8,88.5,b
052130561888,16,female,public,high school,2.5,89.2,yes,30-60 min,no,textbook,64.3,42.8,50.8,60.6,d
052130561889,18,other,private,no formal,2,89.8,yes,30-60 min,no,mixed,60.5,71.3,64,58.4,d
052130561890,17,female,public,graduate,0.8,96.8,yes,>60 min,yes,coaching,50.2,53.3,38.9,37.3,f
052130561891,16,other,private,post graduate,7.4,97,yes,>60 min,no,textbook,95,76.6,90.8,95.3,a
052130561892,19,other,public,phd,0.6,64.2,no,<15 min,yes,textbook,18.1,26.2,30.8,27.4,f
052130561893,14,female,public,high school,7.9,96.8,yes,<15 min,yes,mixed,90.7,100,87.3,96.6,a
052130561894,18,other,private,post graduate,6.2,72,yes,<15 min,no,textbook,73,80.2,76.9,84,c
052130561895,17,other,private,post graduate,1.5,78.6,yes,<15 min,no,textbook,48.6,42.9,44.5,50.9,e
052130561896,18,female,public,phd,2.7,57,yes,15-30 min,yes,textbook,34.1,42.1,38.3,37.9,f
052130561897,17,male,private,graduate,4.1,67.7,yes,>60 min,no,online videos,72.3,71.7,66.9,65,d
052130561898,15,female,private,no formal,1.1,56.1,yes,<15 min,yes,coaching,47.2,32.7,17.7,34.4,f
052130561899,17,female,private,no formal,1.1,57.6,yes,30-60 min,no,group study,37.5,46.2,40.2,34,f
052130561900,15,male,private,phd,4,56,yes,<15 min,no,coaching,34.9,45.2,39.1,47.6,e
052130561901,14,female,private,post graduate,5.3,66.3,yes,<15 min,yes,online videos,54.8,69.6,43.6,63.6,d
052130561902,16,other,private,no formal,4.3,64.6,yes,>60 min,no,group study,56.3,73.7,70.3,62.1,d
052130561903,18,other,public,high school,7,95.2,yes,15-30 min,no,textbook,90.4,85,86.1,92.2,b
052130561904,16,male,private,diploma,3.8,68.1,yes,15-30 min,no,mixed,64.1,68.6,69.5,62.7,d
052130561905,16,female,public,graduate,4.7,81.6,yes,<15 min,no,textbook,75.6,86.8,68.9,70.5,c
052130561906,19,other,private,high school,4.3,84.1,yes,>60 min,yes,textbook,74.6,89.9,77.4,75.6,c
052130561907,17,male,public,phd,7.4,73.9,no,30-60 min,no,notes,100,97.5,87.6,86.5,b
052130561908,16,male,private,graduate,5.2,67.9,yes,<15 min,yes,coaching,52.6,69.8,62.9,71,c
052130561909,17,female,public,no formal,4,60.9,yes,>60 min,no,textbook,61,57.4,54.3,59.8,d
052130561910,15,female,public,no formal,3.4,64.8,yes,15-30 min,no,notes,52.9,73.1,51.3,55.5,d
052130561911,16,male,private,phd,5.1,58.6,no,15-30 min,no,coaching,62.6,51.5,77.5,56.6,d
052130561912,15,other,public,graduate,6.7,89.2,yes,>60 min,yes,mixed,84.4,74.6,78.6,79.7,c
052130561913,17,other,public,high school,6.1,56.7,yes,15-30 min,yes,notes,65,77.1,43.6,64,d
052130561914,15,male,public,post graduate,1,85.4,no,<15 min,yes,coaching,29.8,23.4,58.1,37.7,f
052130561915,16,male,private,high school,1.5,85.6,yes,>60 min,yes,mixed,38.9,40,28.2,39.8,f
052130561916,14,male,public,diploma,5.4,71.9,yes,>60 min,no,mixed,79.2,75.3,95,81.6,c
052130561917,19,other,private,high school,2.1,51.2,yes,15-30 min,yes,group study,37.4,45.4,52,46,e
052130561918,19,other,public,phd,3.2,94,yes,15-30 min,yes,online videos,49.3,54.6,60.4,59.4,d
052130561919,14,female,public,high school,4.5,64.4,yes,<15 min,no,notes,53.7,68.1,54.1,59.2,d
052130561920,15,other,public,graduate,5.7,68.3,yes,<15 min,no,group study,63.6,68.6,59.9,74.7,c
052130561921,17,male,public,diploma,1.3,60,yes,15-30 min,no,notes,3.8,24.9,29.1,27.6,f
052130561922,14,female,public,no formal,2.7,87.1,yes,>60 min,no,online videos,54,48.8,53.8,46.9,e
052130561923,14,male,private,post graduate,6.5,55.3,yes,30-60 min,no,textbook,63.5,56.1,64.4,69.1,d
052130561924,17,male,public,phd,1.6,67.6,yes,30-60 min,no,mixed,43.4,43.9,40.4,42.8,e
052130561925,19,male,public,no formal,6.6,92.5,yes,15-30 min,yes,coaching,77.5,100,82.9,84.7,c
052130561926,19,female,private,high school,1.1,56,yes,>60 min,yes,coaching,26.8,57.9,39.3,39.8,f
052130561927,19,female,private,phd,6.4,70,yes,>60 min,yes,coaching,79.9,78.7,87.7,75.1,c
052130561928,14,male,private,post graduate,6.1,94.8,yes,>60 min,no,online videos,81.5,89.2,82.9,95,a
052130561929,19,female,private,high school,1.2,60.2,yes,<15 min,no,group study,37,11.7,27.9,32.4,f
052130561930,19,male,public,phd,3.8,83.2,no,<15 min,no,coaching,63.8,61.7,50.5,54.2,e
052130561931,17,male,private,post graduate,2.3,73.7,yes,15-30 min,yes,notes,32.7,39.6,35.4,39,f
052130561932,18,male,private,phd,2.4,54.6,no,<15 min,no,coaching,23,35.3,40.4,35.7,f
052130561933,19,other,public,phd,3,89.2,yes,15-30 min,yes,textbook,38.6,46,48.3,55.5,d
052130561934,17,other,private,no formal,0.6,60.5,yes,<15 min,yes,coaching,25.8,16.1,38.6,33,f
052130561935,15,other,private,phd,2.7,82.5,yes,15-30 min,yes,coaching,67.4,57.5,65.7,60,d
052130561936,16,other,public,phd,5.1,50.3,yes,30-60 min,no,group study,71.3,50.2,63.1,59.9,d
052130561937,15,other,private,phd,1.8,67.9,yes,<15 min,no,online videos,66.8,70.8,66.8,48.2,e
052130561938,17,other,private,post graduate,1.3,66.6,yes,>60 min,no,online videos,10.8,25.8,37.3,37.9,f
052130561939,17,male,private,phd,1.2,57.7,yes,15-30 min,no,coaching,38.9,40.7,40.5,27.9,f
052130561940,15,other,private,no formal,4.6,74.8,yes,<15 min,no,textbook,57.2,64.6,54.4,68.6,d
052130561941,18,male,public,graduate,4.1,56.3,no,<15 min,no,mixed,41.6,53,82.1,64.7,d
052130561942,19,female,public,post graduate,1.3,85.3,yes,15-30 min,no,group study,42.3,29.5,51.6,39.1,f
052130561943,17,other,private,phd,7.5,95.9,yes,<15 min,no,notes,97.7,100,88.8,97,a
052130561944,18,other,private,high school,2.7,74.9,yes,>60 min,yes,notes,56.4,56.5,76.3,53.6,e
052130561945,18,other,private,phd,6.2,57.5,yes,<15 min,no,coaching,63.5,81.6,85,75.1,c
052130561946,17,female,private,phd,4.3,79.4,no,15-30 min,yes,group study,70,56.1,69.4,72.8,c
052130561947,14,male,public,post graduate,6.7,71,yes,30-60 min,yes,online videos,89.4,83.9,69.6,79.9,c
052130561948,19,male,private,phd,5.2,80.3,yes,15-30 min,no,online videos,78.9,82.2,72,72.8,c
052130561949,15,male,private,post graduate,5.3,56,yes,<15 min,yes,group study,81.1,80.1,65.4,73,c
052130561950,16,other,private,post graduate,6.3,86.8,no,15-30 min,no,online videos,74.4,96,81.9,81.4,c
052130561951,18,other,private,graduate,7.3,71.1,yes,30-60 min,no,group study,100,84.7,92.7,93.9,b
052130561952,18,other,public,no formal,6.4,81,no,>60 min,yes,online videos,85.3,80.8,80.2,85.3,b
052130561953,14,female,private,no formal,0.8,98.3,yes,30-60 min,yes,online videos,22.3,46.5,43.9,41.2,e
052130561954,14,male,private,no formal,1.1,59.8,yes,<15 min,yes,coaching,20.9,22.6,40.8,27.8,f
052130561955,18,male,private,high school,1.4,88.5,yes,<15 min,no,online videos,42.2,49.3,45.6,47,e
052130561956,18,male,public,graduate,3.5,84.6,yes,15-30 min,yes,mixed,63.2,54.5,66.2,52.4,e
052130561957,16,male,public,diploma,4.5,71.3,yes,>60 min,no,textbook,53.3,59.1,56.5,56.5,d
052130561958,14,other,private,diploma,6,53.2,yes,15-30 min,no,online videos,80.1,65.7,73.7,66,d
052130561959,15,male,private,high school,3.5,57.4,yes,30-60 min,no,coaching,42.7,48.1,57.7,55.8,d
052130561960,17,female,public,diploma,5,62.6,yes,<15 min,no,textbook,81.5,75.8,79.3,74.5,c
052130561961,17,male,private,post graduate,2.8,54.1,no,>60 min,yes,group study,43.4,36.5,55.7,48.2,e
052130561962,19,male,public,no formal,5.5,71.5,yes,>60 min,no,online videos,72.8,84.8,59.3,65.9,d
052130561963,19,other,private,graduate,4.7,56.4,yes,>60 min,yes,online videos,55.8,47.8,70.6,60.4,d
052130561964,19,female,public,graduate,5.1,78.3,yes,15-30 min,yes,group study,70.4,66.8,81.9,79,c
052130561965,15,other,private,graduate,3.2,70.2,yes,<15 min,no,online videos,66.9,44.2,59.9,57.3,d
052130561966,19,female,private,high school,3.1,86.2,no,15-30 min,no,online videos,68.6,57.7,68.4,66,d
052130561967,18,other,public,post graduate,5.8,74.1,yes,<15 min,no,notes,97.3,83.5,87.6,81.4,c
052130561968,14,other,private,post graduate,8,98.6,yes,15-30 min,yes,coaching,95.6,100,100,100,a
052130561969,16,other,private,phd,8,58.6,yes,>60 min,yes,mixed,76.1,80.3,90.9,85.1,b
052130561970,19,other,public,no formal,4.6,87.5,yes,<15 min,yes,textbook,84.4,63.5,75.5,66.9,d
052130561971,15,female,private,graduate,3.5,53.8,yes,<15 min,no,textbook,53.3,43.2,41.6,44.8,e
052130561972,17,male,public,graduate,2.6,91.9,yes,15-30 min,no,group study,79,71.3,62.6,67.1,d
052130561973,17,female,private,graduate,2.8,90.2,yes,>60 min,yes,coaching,54.8,68.1,46.8,63.4,d
052130561974,14,male,public,high school,3.6,65.4,no,15-30 min,yes,online videos,52,70.3,52.2,57.4,d
052130561975,16,other,private,graduate,3.6,52,yes,>60 min,yes,coaching,47.1,36.2,38.8,42.2,e
052130561976,15,female,private,phd,4.1,78.2,no,30-60 min,yes,mixed,57.7,48.3,47.1,58.8,d
052130561977,18,other,private,diploma,7.5,68.3,yes,<15 min,no,online videos,83.8,90,86.2,87,b
052130561978,17,other,private,diploma,6.9,53.4,no,<15 min,yes,textbook,61.9,63,65.9,73.8,c
052130561979,16,male,private,post graduate,3.5,56.5,yes,<15 min,yes,textbook,51,43.5,50.5,46.1,e
052130561980,15,other,private,no formal,3.4,84.5,yes,<15 min,no,mixed,78.6,73.7,46.3,62,d
052130561981,16,female,public,high school,4.6,57.1,yes,30-60 min,no,textbook,47.8,71.1,51.9,54.1,e
052130561982,15,male,public,no formal,0.7,96.5,yes,30-60 min,yes,textbook,48.9,52.6,37.4,54.1,e
052130561983,19,male,public,high school,5.7,59.9,yes,>60 min,no,online videos,72.1,51.1,48.9,62.7,d
052130561984,17,male,public,no formal,2.7,70.1,yes,15-30 min,no,notes,65.1,66.8,45,55.9,d
052130561985,14,male,private,graduate,6.3,89.3,yes,<15 min,yes,mixed,83.5,85.7,92.8,77.9,c
052130561986,14,other,public,high school,4.6,90,yes,30-60 min,yes,online videos,71.4,64.7,83.2,70.3,c
052130561987,17,female,private,diploma,1.5,82.8,no,<15 min,yes,coaching,31,37.7,22.2,35.7,f
052130561988,16,female,private,high school,0.5,78.3,no,15-30 min,yes,online videos,42.7,41.4,51.4,42,e
052130561989,18,male,private,graduate,3.4,66.6,yes,15-30 min,yes,group study,49.9,40,52.9,45.8,e
052130561990,14,male,private,no formal,1.9,90.7,yes,15-30 min,no,coaching,43.6,45.3,29.6,41.8,e
052130561991,15,male,public,high school,2.9,57.1,yes,>60 min,yes,online videos,54.6,65.9,70.6,54.3,e
052130561992,16,male,private,diploma,4.7,69.3,yes,<15 min,no,notes,91.8,62.7,70.9,72.2,c
052130561993,19,other,private,phd,2.4,71,yes,30-60 min,yes,textbook,48.2,43.2,34.1,42.6,e
052130561994,18,other,public,no formal,6.9,61.1,yes,<15 min,no,notes,80.6,72.7,85.8,77.9,c
052130561995,14,other,private,diploma,4.8,73.3,yes,>60 min,no,notes,61.3,71.1,73.7,72.5,c
052130561996,17,male,private,graduate,2.5,76.3,yes,<15 min,yes,online videos,63.5,51,41,48.6,e
052130561997,14,female,private,graduate,2.7,92.2,yes,30-60 min,no,textbook,62.2,53.4,54.5,53.6,e
052130561998,15,other,private,diploma,5.3,73.9,yes,15-30 min,yes,textbook,75.8,71.6,68.3,79,c
052130561999,17,male,private,diploma,5.7,74.7,yes,>60 min,no,mixed,66.8,49.9,83.8,67.7,d
052130562000,18,female,private,diploma,5.1,96,yes,30-60 min,no,online videos,46.5,82.2,79.6,76.5,c
052130562001,17,other,public,no formal,3.6,93,yes,30-60 min,no,coaching,71.8,71.4,72.3,73.5,c
052130562002,15,other,private,post graduate,2.4,91.9,no,30-60 min,no,textbook,49.6,69.2,35.7,55.8,d
052130562003,14,male,public,diploma,3,57.2,yes,>60 min,yes,textbook,48.3,32.9,44.4,39.2,f
052130562004,19,male,public,high school,4,61.9,yes,15-30 min,no,online videos,49.1,61.8,39.9,60.5,d
052130562005,15,other,public,no formal,1.5,74.3,yes,30-60 min,no,coaching,34.8,58.4,45.3,49.8,e
052130562006,17,other,public,post graduate,2.2,97.1,yes,15-30 min,no,mixed,62.1,51.4,43.4,50.6,e
052130562007,17,other,public,diploma,4.3,68.9,yes,<15 min,yes,online videos,47.6,44.1,68.4,58.1,d
052130562008,14,other,private,post graduate,5.2,50.1,yes,<15 min,yes,group study,60.4,48.9,74.6,64.3,d
052130562009,14,female,public,no formal,3.1,80.9,yes,15-30 min,yes,textbook,51.2,52.9,48.1,60.2,d
052130562010,19,male,private,post graduate,1.3,68,no,15-30 min,yes,coaching,19.9,42.5,46.3,40.3,e
052130562011,19,male,private,post graduate,6,67.6,yes,>60 min,no,coaching,86.8,68.3,66.5,69.2,d
052130562012,14,female,private,diploma,5.1,64.7,yes,30-60 min,yes,online videos,66.6,75.2,76.2,67.3,d
052130562013,19,female,private,diploma,0.7,83.2,yes,>60 min,yes,mixed,43.1,38.9,47,36.1,f
052130562014,14,male,private,high school,2.8,94.3,yes,30-60 min,no,online videos,53.6,52,63.6,53.5,e
052130562015,19,other,private,graduate,7.2,51.6,no,30-60 min,no,textbook,87.9,79.3,82.1,85.3,b
052130562016,14,other,private,phd,1.9,66.3,yes,15-30 min,no,group study,45.9,41.2,48.7,39.9,f
052130562017,14,male,private,no formal,5.6,98.6,yes,15-30 min,yes,group study,76.3,99.9,86.4,82.8,c
052130562018,18,male,private,no formal,5.3,72.5,yes,15-30 min,no,mixed,62.1,68.6,89.2,68.8,d
052130562019,15,female,public,graduate,2.7,66.6,yes,30-60 min,yes,group study,40,28.9,50.4,47.1,e
052130562020,15,male,public,phd,2.6,98.5,yes,>60 min,no,online videos,67.1,47.2,60.9,60.2,d
052130562021,14,female,public,phd,0.6,54.8,yes,30-60 min,yes,textbook,40.6,47.9,33,31.9,f
052130562022,17,other,private,no formal,1.1,97.4,no,>60 min,yes,mixed,40.1,37.7,52.7,38.4,f
052130562023,14,female,public,high school,4.7,73.2,yes,30-60 min,no,group study,89.4,61.1,65.9,72.2,c
052130562024,17,female,public,phd,2.5,53.2,yes,>60 min,no,notes,65.8,43.3,53.3,46.8,e
052130562025,15,other,private,no formal,1,68.5,yes,30-60 min,yes,textbook,34.3,26.3,1.8,26.4,f
052130562026,17,male,private,graduate,3.1,63.9,yes,15-30 min,no,online videos,69.8,60.2,63.9,51.3,e
052130562027,17,other,private,post graduate,0.6,93.5,yes,30-60 min,yes,group study,42.4,65,39.9,46.2,e
052130562028,14,male,public,diploma,2.4,61.9,yes,30-60 min,no,coaching,59.1,32.9,36.1,38,f
052130562029,15,male,private,diploma,5.8,68.5,yes,15-30 min,no,notes,80.3,66,63,65.3,d
052130562030,16,other,private,high school,3.4,68.1,yes,30-60 min,no,textbook,55.8,42.9,41.6,45.6,e
052130562031,14,male,private,post graduate,6.4,76.7,yes,15-30 min,yes,textbook,74,54,66.6,78.5,c
052130562032,16,female,private,high school,6.8,82.3,yes,>60 min,no,notes,75.6,90.6,93.1,86.2,b
052130562033,17,male,private,graduate,6.7,58.4,yes,15-30 min,yes,mixed,87,86.3,54.1,71.6,c
052130562034,16,other,public,diploma,6.2,93.9,yes,>60 min,no,textbook,90.2,100,99.8,92,b
052130562035,18,male,public,phd,2.9,70.4,yes,>60 min,no,group study,54.1,59.9,70.7,58.3,d
052130562036,17,male,public,no formal,7.1,97.1,yes,<15 min,yes,coaching,100,88,74.3,99.8,a
052130562037,14,female,private,graduate,7.3,67.1,no,15-30 min,yes,mixed,70.6,84.8,70.8,81.7,c
052130562038,19,female,private,high school,7.1,81.2,yes,30-60 min,no,textbook,91.2,100,100,97.7,a
052130562039,18,male,public,phd,6.3,59,yes,<15 min,yes,coaching,58.6,63.3,80.7,72.5,c
052130562040,18,female,public,phd,2.6,57.4,yes,15-30 min,yes,notes,49.9,70.5,58.2,50.7,e
052130562041,17,male,private,high school,5.6,87.8,yes,15-30 min,no,online videos,85.8,86.9,59.5,82.9,c
052130562042,14,female,private,post graduate,6.9,65.5,yes,15-30 min,yes,group study,82.5,93.7,89.8,89.5,b
052130562043,18,other,private,diploma,7,90.4,yes,15-30 min,no,textbook,100,100,100,100,a
052130562044,15,other,public,post graduate,4.7,67.3,yes,>60 min,yes,notes,50.3,65,78.8,74.4,c
052130562045,15,other,public,diploma,0.7,95.1,yes,<15 min,yes,group study,41.4,43.6,23.8,50,e
052130562046,16,male,private,graduate,2,96.5,no,<15 min,yes,online videos,50.7,45.7,70.2,60.7,d
052130562047,14,male,public,no formal,2.7,89.5,yes,>60 min,no,online videos,64.3,59.2,59.7,57.5,d
052130562048,19,other,public,high school,5,85.3,yes,30-60 min,yes,online videos,67.4,69.3,58.9,65.8,d
052130562049,17,female,public,diploma,2.2,51.1,yes,15-30 min,yes,textbook,42.3,48.4,28.1,39.8,f
052130562050,17,female,private,no formal,5.9,71.5,no,<15 min,no,textbook,54.6,94.8,53.4,69.4,d
052130562051,15,other,private,no formal,7.8,66.2,yes,30-60 min,yes,notes,84.7,100,77.4,88.7,b
052130562052,16,male,private,high school,3.3,50.7,yes,<15 min,no,coaching,44.6,65.3,60.5,55.3,d
052130562053,14,male,private,high school,2,91.2,no,<15 min,yes,mixed,37,65.9,28.2,45.4,e
052130562054,19,other,private,diploma,0.6,92.4,yes,30-60 min,yes,mixed,41.9,28.3,30.1,32.2,f
